Date,AAPL,BAC,BTC-USD,C,COKE,DOGE-USD,ETH-USD,GOOG,INTC,JPM,MCD,MSFT,NFLX,NKE,VOD
2010-10-11,10.54857063293457,13.149999618530273,,41.79999923706055,53.58000183105469,,,,19.559999465942383,39.72999954223633,75.58999633789062,24.59000015258789,21.955713272094727,20.4950008392334,26.472986221313477
2010-10-12,10.662142753601074,13.520000457763672,,42.400001525878906,53.119998931884766,,,,19.770000457763672,40.400001525878906,75.58000183105469,24.829999923706055,22.198570251464844,20.47249984741211,26.350662231445312
2010-10-13,10.71928596496582,13.289999961853027,,42.5,53.4900016784668,,,,19.239999771118164,39.84000015258789,75.75,25.34000015258789,22.087142944335938,20.5049991607666,26.74821662902832
2010-10-14,10.796786308288574,12.600000381469727,,40.599998474121094,53.349998474121094,,,,19.31999969482422,38.720001220703125,77.04000091552734,25.229999542236328,21.825714111328125,20.4424991607666,27.278287887573242
2010-10-15,11.240714073181152,11.979999542236328,,39.5,53.70000076293945,,,,19.31999969482422,37.150001525878906,77.4800033569336,25.540000915527344,22.24571418762207,20.5,27.44138526916504
2010-10-18,11.35714340209961,12.34000015258789,,41.70000076293945,53.97999954223633,,,,19.190000534057617,38.20000076293945,77.31999969482422,25.81999969482422,21.85714340209961,20.415000915527344,27.52293586730957
2010-10-19,11.053214073181152,11.800000190734863,,40.599998474121094,53.599998474121094,,,,19.209999084472656,37.689998626708984,76.98999786376953,25.100000381469727,21.332857131958008,20.1825008392334,26.81957244873047
2010-10-20,11.090356826782227,11.75,,41.099998474121094,54.4900016784668,,,,19.639999389648438,38.099998474121094,77.41000366210938,25.309999465942383,21.878570556640625,20.309999465942383,27.390417098999023
2010-10-21,11.054286003112793,11.359999656677246,,40.70000076293945,53.5,,,,19.760000228881836,37.70000076293945,78.44000244140625,25.420000076293945,24.670000076293945,20.52750015258789,26.901121139526367
2010-10-22,10.981071472167969,11.4399995803833,,41.099998474121094,53.459999084472656,,,,19.84000015258789,37.70000076293945,78.55000305175781,25.3799991607666,24.014286041259766,20.479999542236328,26.93170166015625
2010-10-25,11.029999732971191,11.15999984741211,,42.099998474121094,53.75,,,,19.8700008392334,37.06999969482422,78.69999694824219,25.190000534057617,23.834285736083984,20.512500762939453,26.809377670288086
2010-10-26,11.001786231994629,11.300000190734863,,41.79999923706055,54.459999084472656,,,,20.040000915527344,37.20000076293945,78.76000213623047,25.899999618530273,25.374286651611328,20.454999923706055,27.278287887573242
2010-10-27,10.993928909301758,11.539999961853027,,41.70000076293945,53.4900016784668,,,,20.190000534057617,37.540000915527344,77.4800033569336,26.049999237060547,25.5,20.25749969482422,27.0030574798584
2010-10-28,10.901429176330566,11.529999732971191,,41.70000076293945,53.90999984741211,,,,20.469999313354492,37.5099983215332,77.4800033569336,26.280000686645508,25.100000381469727,20.27750015258789,27.95107078552246
2010-10-29,10.749285697937012,11.449999809265137,,41.70000076293945,53.31999969482422,,,,20.049999237060547,37.630001068115234,77.7699966430664,26.670000076293945,24.795713424682617,20.360000610351562,28.04281234741211
2010-11-01,10.863571166992188,11.5,,41.5,53.439998626708984,,,,20.56999969482422,37.41999816894531,77.87999725341797,26.950000762939453,23.90999984741211,20.274999618530273,28.03261947631836
2010-11-02,11.04857063293457,11.399999618530273,,41.70000076293945,55.27000045776367,,,,20.34000015258789,36.959999084472656,78.4000015258789,27.389999389648438,24.515714645385742,20.4375,28.134557723999023
2010-11-03,11.171428680419922,11.520000457763672,,41.900001525878906,54.95000076293945,,,,20.479999542236328,37.720001220703125,78.5,27.030000686645508,24.494285583496094,20.457500457763672,28.664627075195312
2010-11-04,11.366786003112793,12.130000114440918,,43.29999923706055,55.34000015258789,,,,20.969999313354492,39.79999923706055,79.18000030517578,27.139999389648438,23.974285125732422,20.852500915527344,29.06218147277832
2010-11-05,11.326070785522461,12.359999656677246,,44.900001525878906,55.70000076293945,,,,21.239999771118164,40.939998626708984,79.30000305175781,26.850000381469727,24.014286041259766,21.02750015258789,29.011213302612305
2010-11-08,11.37928581237793,12.600000381469727,,44.400001525878906,56.2599983215332,,,,21.229999542236328,40.5099983215332,79.30999755859375,26.809999465942383,24.161428451538086,20.90250015258789,28.950050354003906
2010-11-09,11.28857135772705,12.270000457763672,,43.0,55.41999816894531,,,,21.15999984741211,39.900001525878906,79.0999984741211,26.950000762939453,24.351428985595703,20.799999237060547,28.4505615234375
2010-11-10,11.358214378356934,12.569999694824219,,44.20000076293945,56.709999084472656,,,,21.040000915527344,40.619998931884766,79.5,26.940000534057617,25.26714324951172,20.969999313354492,28.55249786376953
2010-11-11,11.308929443359375,12.369999885559082,,43.599998474121094,55.95000076293945,,,,21.209999084472656,40.02000045776367,79.69999694824219,26.68000030517578,25.020000457763672,20.917499542236328,28.54230308532715
2010-11-12,11.001070976257324,12.119999885559082,,42.900001525878906,56.040000915527344,,,,21.530000686645508,39.61000061035156,78.8499984741211,26.270000457763672,24.71428680419922,20.655000686645508,28.54230308532715
2010-11-15,10.965714454650879,12.100000381469727,,43.20000076293945,57.650001525878906,,,,21.299999237060547,40.08000183105469,79.06999969482422,26.200000762939453,24.042856216430664,20.450000762939453,28.409786224365234
2010-11-16,10.771071434020996,11.9399995803833,,42.20000076293945,58.2400016784668,,,,21.06999969482422,39.61000061035156,77.41999816894531,25.809999465942383,23.628570556640625,20.127500534057617,27.726808547973633
2010-11-17,10.73214340209961,11.619999885559082,,41.900001525878906,57.849998474121094,,,,21.079999923706055,39.18000030517578,78.37000274658203,25.56999969482422,23.81142807006836,20.34749984741211,27.02344512939453
2010-11-18,11.01535701751709,11.699999809265137,,43.0,58.279998779296875,,,,21.020000457763672,39.65999984741211,79.0199966430664,25.84000015258789,24.047143936157227,20.61750030517578,27.42099952697754
2010-11-19,10.954643249511719,11.65999984741211,,42.70000076293945,58.0,,,,21.139999389648438,39.40999984741211,79.63999938964844,25.690000534057617,24.719999313354492,21.452499389648438,27.461774826049805
2010-11-22,11.191429138183594,11.300000190734863,,41.79999923706055,58.619998931884766,,,,21.25,38.5099983215332,79.5199966430664,25.729999542236328,26.902856826782227,21.479999542236328,27.227319717407227
2010-11-23,11.026070594787598,11.09000015258789,,41.0,58.02000045776367,,,,21.09000015258789,37.630001068115234,79.01000213623047,25.1200008392334,26.81571388244629,21.315000534057617,26.483179092407227
2010-11-24,11.242856979370117,11.279999732971191,,41.70000076293945,58.0,,,,21.389999389648438,38.15999984741211,79.4800033569336,25.3700008392334,26.96714210510254,21.63249969482422,26.636085510253906
2010-11-26,11.25,11.119999885559082,,41.099998474121094,58.04999923706055,,,,21.34000015258789,37.5,78.54000091552734,25.25,27.41428565979004,21.489999771118164,26.432212829589844
2010-11-29,11.31678581237793,11.3100004196167,,41.5,58.88999938964844,,,,21.329999923706055,37.90999984741211,78.26000213623047,25.309999465942383,28.417142868041992,21.290000915527344,25.830785751342773
2010-11-30,11.112500190734863,10.949999809265137,,42.0,58.5,,,,21.15999984741211,37.400001525878906,78.30000305175781,25.260000228881836,29.41428565979004,21.532499313354492,25.54536247253418
2010-12-01,11.300000190734863,11.289999961853027,,43.0,58.470001220703125,,,,21.479999542236328,38.150001525878906,79.29000091552734,26.040000915527344,28.591428756713867,21.90999984741211,26.371049880981445
2010-12-02,11.362500190734863,11.680000305175781,,44.20000076293945,58.16999816894531,,,,21.700000762939453,39.310001373291016,79.37999725341797,26.889999389648438,27.63142967224121,21.957500457763672,26.41182518005371
2010-12-03,11.337142944335938,11.859999656677246,,44.5,59.130001068115234,,,,21.690000534057617,39.61000061035156,79.76000213623047,27.020000457763672,26.492856979370117,21.88249969482422,26.452598571777344
2010-12-06,11.433929443359375,11.640000343322754,,44.5,58.52000045776367,,,,21.700000762939453,39.900001525878906,79.58000183105469,26.84000015258789,27.63857078552246,21.9325008392334,26.65647315979004
2010-12-07,11.364643096923828,11.569999694824219,,46.20000076293945,58.91999816894531,,,,21.579999923706055,39.25,80.33999633789062,26.8700008392334,27.115713119506836,21.797500610351562,26.59531021118164
2010-12-08,11.464642524719238,12.0,,46.400001525878906,58.959999084472656,,,,21.81999969482422,40.2599983215332,78.73999786376953,27.229999542236328,26.889999389648438,21.829999923706055,26.483179092407227
2010-12-09,11.420000076293945,12.649999618530273,,46.900001525878906,58.45000076293945,,,,21.809999465942383,40.810001373291016,77.61000061035156,27.079999923706055,27.292856216430664,21.86750030517578,26.432212829589844
2010-12-10,11.44857120513916,12.800000190734863,,47.70000076293945,58.779998779296875,,,,21.90999984741211,41.43000030517578,77.55999755859375,27.34000015258789,27.804285049438477,21.950000762939453,26.901121139526367
2010-12-13,11.488213539123535,12.539999961853027,,48.099998474121094,58.349998474121094,,,,21.5,41.5099983215332,77.11000061035156,27.25,26.257143020629883,22.3075008392334,27.33945083618164
2010-12-14,11.438928604125977,12.399999618530273,,46.900001525878906,58.0099983215332,,,,21.469999313354492,40.790000915527344,77.11000061035156,27.6200008392334,25.492856979370117,22.31999969482422,27.492355346679688
2010-12-15,11.441429138183594,12.289999961853027,,45.900001525878906,56.88999938964844,,,,21.280000686645508,40.209999084472656,76.9800033569336,27.850000381469727,25.5,22.145000457763672,26.952089309692383
2010-12-16,11.473214149475098,12.520000457763672,,45.900001525878906,58.06999969482422,,,,21.299999237060547,40.0099983215332,76.70999908447266,27.989999771118164,25.950000762939453,22.3075008392334,27.08460807800293
2010-12-17,11.450357437133789,12.569999694824219,,47.0,57.84000015258789,,,,21.459999084472656,39.66999816894531,76.80999755859375,27.899999618530273,25.71714210510254,22.512500762939453,27.206932067871094
2010-12-20,11.507499694824219,12.619999885559082,,47.099998474121094,57.68000030517578,,,,21.229999542236328,39.95000076293945,76.91999816894531,27.809999465942383,25.435714721679688,22.5674991607666,27.08460807800293
2010-12-21,11.578571319580078,12.979999542236328,,47.400001525878906,57.65999984741211,,,,21.100000381469727,41.0,76.86000061035156,28.06999969482422,26.605714797973633,23.075000762939453,26.99286460876465
2010-12-22,11.6128568649292,13.380000114440918,,47.29999923706055,57.150001525878906,,,,20.889999389648438,42.15999984741211,77.01000213623047,28.190000534057617,26.47857093811035,21.737499237060547,26.890928268432617
2010-12-23,11.557143211364746,13.0600004196167,,46.79999923706055,56.86000061035156,,,,20.84000015258789,42.08000183105469,76.95999908447266,28.299999237060547,26.36857032775879,21.512500762939453,27.155963897705078
2010-12-27,11.59571361541748,13.270000457763672,,47.70000076293945,57.310001373291016,,,,20.84000015258789,42.66999816894531,76.43000030517578,28.06999969482422,25.715713500976562,21.457500457763672,27.125381469726562
2010-12-28,11.623929023742676,13.34000015258789,,47.79999923706055,56.95000076293945,,,,20.8799991607666,42.61000061035156,76.43000030517578,28.010000228881836,26.238571166992188,21.582500457763672,27.033639907836914
2010-12-29,11.617500305175781,13.3100004196167,,47.70000076293945,56.56999969482422,,,,20.940000534057617,42.36000061035156,76.98999786376953,27.969999313354492,25.752857208251953,21.3174991607666,26.82976531982422
2010-12-30,11.559286117553711,13.279999732971191,,47.599998474121094,56.119998931884766,,,,21.020000457763672,42.22999954223633,76.76000213623047,27.850000381469727,25.685714721679688,21.440000534057617,26.544343948364258
2010-12-31,11.520000457763672,13.34000015258789,,47.29999923706055,55.58000183105469,,,,21.030000686645508,42.41999816894531,76.76000213623047,27.90999984741211,25.100000381469727,21.354999542236328,26.952089309692383
2011-01-03,11.770357131958008,14.1899995803833,,49.0,56.95000076293945,,,,20.850000381469727,43.58000183105469,76.5999984741211,27.979999542236328,25.48714256286621,21.522499084472656,26.9215087890625
2011-01-04,11.831786155700684,14.239999771118164,,49.0,56.439998626708984,,,,21.149999618530273,44.15999984741211,74.30999755859375,28.09000015258789,25.90999984741211,20.99250030517578,27.319061279296875
2011-01-05,11.928570747375488,14.5,,49.70000076293945,56.70000076293945,,,,20.940000534057617,44.70000076293945,74.66000366210938,28.0,25.67571449279785,21.1299991607666,28.03261947631836
2011-01-06,11.918929100036621,14.4399995803833,,49.5,56.060001373291016,,,,20.770000457763672,44.47999954223633,74.20999908447266,28.81999969482422,25.427143096923828,20.940000534057617,28.093782424926758
2011-01-07,12.00428581237793,14.25,,49.400001525878906,56.0,,,,20.65999984741211,43.63999938964844,74.37000274658203,28.600000381469727,25.614286422729492,20.88249969482422,28.063201904296875
2011-01-10,12.23035717010498,14.399999618530273,,49.099998474121094,55.779998779296875,,,,20.690000534057617,43.400001525878906,73.55999755859375,28.219999313354492,26.84000015258789,21.042499542236328,28.236492156982422
2011-01-11,12.20142936706543,14.6899995803833,,49.400001525878906,55.83000183105469,,,,21.049999237060547,43.599998474121094,73.9000015258789,28.110000610351562,26.66428565979004,21.0049991607666,27.86952018737793
2011-01-12,12.300713539123535,14.989999771118164,,50.79999923706055,56.06999969482422,,,,21.299999237060547,44.709999084472656,73.5999984741211,28.549999237060547,26.985713958740234,20.9325008392334,27.716615676879883
2011-01-13,12.34571361541748,14.770000457763672,,50.400001525878906,56.02000045776367,,,,21.290000915527344,44.45000076293945,72.66999816894531,28.190000534057617,27.355714797973633,20.639999389648438,27.889907836914062
2011-01-14,12.445713996887207,15.25,,51.29999923706055,56.040000915527344,,,,21.079999923706055,44.90999984741211,74.05999755859375,28.299999237060547,27.354286193847656,21.017499923706055,28.04281234741211
2011-01-18,12.166070938110352,15.0,,48.0,56.119998931884766,,,,21.079999923706055,44.75,74.68000030517578,28.65999984741211,27.66857147216797,21.014999389648438,29.30682945251465
2011-01-19,12.101428985595703,14.369999885559082,,47.599998474121094,54.5099983215332,,,,21.010000228881836,43.709999084472656,75.3499984741211,28.469999313354492,27.26714324951172,20.915000915527344,28.919469833374023
2011-01-20,11.881428718566895,14.539999961853027,,48.0,54.72999954223633,,,,20.950000762939453,44.75,75.16000366210938,28.350000381469727,26.428571701049805,20.767499923706055,28.56269073486328
2011-01-21,11.668571472167969,14.25,,48.900001525878906,54.36000061035156,,,,20.81999969482422,45.290000915527344,75.01000213623047,28.020000457763672,26.01285743713379,20.575000762939453,28.817533493041992
2011-01-24,12.051786422729492,13.920000076293945,,48.599998474121094,55.77000045776367,,,,21.239999771118164,45.02000045776367,75.37999725341797,28.3799991607666,26.280000686645508,20.665000915527344,29.32721710205078
2011-01-25,12.192856788635254,13.630000114440918,,48.20000076293945,54.720001220703125,,,,21.549999237060547,44.869998931884766,75.4800033569336,28.450000762939453,26.677143096923828,20.719999313354492,29.39857292175293
2011-01-26,12.280357360839844,13.550000190734863,,48.099998474121094,55.61000061035156,,,,21.75,44.97999954223633,75.16999816894531,28.780000686645508,26.14714241027832,21.0,29.602445602416992
2011-01-27,12.257499694824219,13.670000076293945,,48.29999923706055,55.0,,,,21.75,45.099998474121094,74.3499984741211,28.8700008392334,30.124286651611328,20.6924991607666,29.439348220825195
2011-01-28,12.003570556640625,13.600000381469727,,47.20000076293945,53.40999984741211,,,,21.459999084472656,44.540000915527344,73.27999877929688,27.75,31.139999389648438,20.364999771118164,28.786951065063477
2011-01-31,12.118571281433105,13.729999542236328,,48.20000076293945,54.02000045776367,,,,21.459999084472656,44.939998626708984,73.66999816894531,27.729999542236328,30.582857131958008,20.6200008392334,28.90927505493164
2011-02-01,12.322500228881836,14.3100004196167,,49.0,55.33000183105469,,,,21.479999542236328,45.93000030517578,73.47000122070312,27.989999771118164,30.41428565979004,20.887500762939453,29.51070213317871
2011-02-02,12.29714298248291,14.239999771118164,,48.5,54.970001220703125,,,,21.559999465942383,45.45000076293945,73.63999938964844,27.940000534057617,30.18000030517578,20.977500915527344,29.30682945251465
2011-02-03,12.265713691711426,14.430000305175781,,48.099998474121094,53.83000183105469,,,,21.56999969482422,45.459999084472656,73.83000183105469,27.649999618530273,30.21285629272461,20.950000762939453,29.459735870361328
2011-02-04,12.375,14.289999961853027,,48.20000076293945,53.15999984741211,,,,21.68000030517578,44.59000015258789,74.05000305175781,27.770000457763672,31.43857192993164,21.434999465942383,29.755352020263672
2011-02-07,12.567143440246582,14.670000076293945,,49.0,53.970001220703125,,,,21.690000534057617,45.5,73.44999694824219,28.200000762939453,31.145713806152344,21.625,29.357797622680664
2011-02-08,12.685713768005371,14.609999656677246,,48.900001525878906,54.0099983215332,,,,21.639999389648438,45.7400016784668,75.36000061035156,28.280000686645508,31.09000015258789,21.677499771118164,29.72477149963379
2011-02-09,12.791428565979004,14.640000343322754,,48.400001525878906,53.95000076293945,,,,21.459999084472656,45.11000061035156,75.93000030517578,27.969999313354492,31.755714416503906,21.8125,29.73496437072754
2011-02-10,12.662142753601074,14.489999771118164,,47.79999923706055,54.810001373291016,,,,21.799999237060547,45.529998779296875,75.76000213623047,27.5,31.885713577270508,21.697500228881836,29.9184513092041
2011-02-11,12.744643211364746,14.770000457763672,,48.79999923706055,55.220001220703125,,,,21.760000228881836,46.56999969482422,76.13999938964844,27.25,33.0099983215332,21.552499771118164,29.775739669799805
2011-02-14,12.82785701751709,14.890000343322754,,49.099998474121094,54.70000076293945,,,,21.56999969482422,46.540000915527344,76.23999786376953,27.229999542236328,35.36428451538086,21.4424991607666,29.592252731323242
2011-02-15,12.853570938110352,14.770000457763672,,49.099998474121094,54.7400016784668,,,,21.450000762939453,46.81999969482422,76.1500015258789,26.959999084472656,34.3985710144043,21.387500762939453,29.755352020263672
2011-02-16,12.968929290771484,14.84000015258789,,49.0,54.68000030517578,,,,21.75,47.939998626708984,76.0199966430664,27.020000457763672,33.959999084472656,21.4375,30.203874588012695
2011-02-17,12.796428680419922,14.8100004196167,,49.400001525878906,55.16999816894531,,,,21.969999313354492,47.81999969482422,75.9800033569336,27.209999084472656,33.66143035888672,21.510000228881836,29.969419479370117
2011-02-18,12.520000457763672,14.75,,49.099998474121094,55.130001068115234,,,,22.139999389648438,48.0,76.12999725341797,27.059999465942383,33.644287109375,22.204999923706055,30.244647979736328
2011-02-22,12.09321403503418,14.180000305175781,,46.900001525878906,55.02000045776367,,,,21.809999465942383,46.0099983215332,75.69999694824219,26.59000015258789,31.657142639160156,21.8075008392334,29.3170223236084
2011-02-23,12.236429214477539,14.170000076293945,,47.0,55.040000915527344,,,,21.149999618530273,45.959999084472656,75.19000244140625,26.59000015258789,30.171428680419922,21.547500610351562,29.082569122314453
2011-02-24,12.24571418762207,13.970000267028809,,46.900001525878906,55.290000915527344,,,,21.290000915527344,45.90999984741211,75.20999908447266,26.770000457763672,30.739999771118164,21.6299991607666,28.72579002380371
2011-02-25,12.434286117553711,14.199999809265137,,47.0,55.68000030517578,,,,21.860000610351562,46.68000030517578,74.44000244140625,26.549999237060547,30.34857177734375,21.9950008392334,28.89908218383789
2011-02-28,12.614643096923828,14.289999961853027,,46.79999923706055,57.70000076293945,,,,21.469999313354492,46.689998626708984,75.68000030517578,26.579999923706055,29.5242862701416,22.25749969482422,29.174312591552734
2011-03-01,12.475357055664062,13.930000305175781,,45.70000076293945,57.310001373291016,,,,21.389999389648438,45.599998474121094,74.88999938964844,26.15999984741211,29.23285675048828,21.924999237060547,28.980632781982422
2011-03-02,12.575714111328125,13.829999923706055,,46.0,57.560001373291016,,,,21.489999771118164,45.209999084472656,74.69000244140625,26.079999923706055,29.17571449279785,22.082500457763672,29.337411880493164
2011-03-03,12.841428756713867,14.270000457763672,,46.79999923706055,58.36000061035156,,,,21.790000915527344,46.08000183105469,76.23999786376953,26.200000762939453,29.0528564453125,22.459999084472656,30.152904510498047
2011-03-04,12.85714340209961,14.119999885559082,,45.400001525878906,59.09000015258789,,,,21.559999465942383,45.52000045776367,76.02999877929688,25.950000762939453,30.10285758972168,22.469999313354492,29.612640380859375
2011-03-07,12.691429138183594,14.029999732971191,,45.20000076293945,58.65999984741211,,,,21.209999084472656,45.189998626708984,76.29000091552734,25.719999313354492,29.628570556640625,22.229999542236328,29.65341567993164
2011-03-08,12.705714225769043,14.6899995803833,,46.400001525878906,59.459999084472656,,,,21.1299991607666,46.400001525878906,75.54000091552734,25.90999984741211,27.921428680419922,22.297500610351562,29.979612350463867
2011-03-09,12.588213920593262,14.59000015258789,,46.5,59.38999938964844,,,,21.200000762939453,46.560001373291016,75.77999877929688,25.889999389648438,27.56999969482422,22.237499237060547,30.020387649536133
2011-03-10,12.381071090698242,14.260000228881836,,45.400001525878906,59.2599983215332,,,,20.790000915527344,45.529998779296875,76.68000030517578,25.40999984741211,28.57428550720215,22.045000076293945,29.286441802978516
2011-03-11,12.571070671081543,14.380000114440918,,45.70000076293945,59.04999923706055,,,,20.8700008392334,45.7400016784668,76.7300033569336,25.68000030517578,29.219999313354492,21.792499542236328,29.439348220825195
2011-03-14,12.627142906188965,14.229999542236328,,45.400001525878906,59.25,,,,20.84000015258789,45.29999923706055,75.66999816894531,25.690000534057617,28.742856979370117,21.552499771118164,29.102956771850586
2011-03-15,12.336786270141602,13.960000038146973,,44.400001525878906,59.099998474121094,,,,20.18000030517578,44.61000061035156,75.12000274658203,25.389999389648438,31.015714645385742,21.332500457763672,28.348623275756836
2011-03-16,11.786070823669434,13.6899995803833,,43.900001525878906,59.29999923706055,,,,19.809999465942383,43.810001373291016,73.37999725341797,24.790000915527344,30.54857063293457,21.204999923706055,27.298675537109375
2011-03-17,11.95142936706543,13.979999542236328,,44.5,60.02000045776367,,,,19.899999618530273,44.560001373291016,73.4000015258789,24.780000686645508,30.55714225769043,21.352500915527344,28.18552589416504
2011-03-18,11.809642791748047,14.039999961853027,,45.0,61.040000915527344,,,,19.93000030517578,45.7400016784668,72.98999786376953,24.799999237060547,29.91428565979004,19.397499084472656,28.29765510559082
2011-03-21,12.117856979370117,14.050000190734863,,44.29999923706055,62.650001525878906,,,,20.190000534057617,45.630001068115234,73.76000213623047,25.329999923706055,30.40571403503418,19.209999084472656,29.357797622680664
2011-03-22,12.185713768005371,13.880000114440918,,44.20000076293945,63.90999984741211,,,,20.149999618530273,45.470001220703125,73.87000274658203,25.299999237060547,31.62714385986328,18.862499237060547,29.357797622680664
2011-03-23,12.11392879486084,13.649999618530273,,44.0,65.26000213623047,,,,20.290000915527344,45.599998474121094,74.52999877929688,25.540000915527344,32.72285842895508,19.30500030517578,29.13353729248047
2011-03-24,12.320357322692871,13.479999542236328,,44.29999923706055,65.75,,,,20.3799991607666,45.72999954223633,74.93000030517578,25.809999465942383,32.73285675048828,19.1825008392334,29.174312591552734
2011-03-25,12.555000305175781,13.34000015258789,,44.599998474121094,65.5199966430664,,,,20.3700008392334,45.86000061035156,75.25,25.6200008392334,32.85857009887695,19.165000915527344,28.980632781982422
2011-03-28,12.515713691711426,13.369999885559082,,44.29999923706055,65.16000366210938,,,,20.34000015258789,45.959999084472656,75.0,25.40999984741211,33.90285873413086,18.97249984741211,29.2354736328125
2011-03-29,12.534285545349121,13.350000381469727,,44.5,65.47000122070312,,,,20.280000686645508,46.02000045776367,75.37000274658203,25.489999771118164,33.91143035888672,19.09000015258789,29.785932540893555
2011-03-30,12.451070785522461,13.449999809265137,,44.5,65.76000213623047,,,,20.459999084472656,46.45000076293945,75.80999755859375,25.610000610351562,33.99285888671875,19.1875,29.765544891357422
2011-03-31,12.446785926818848,13.329999923706055,,44.20000076293945,66.83999633789062,,,,20.18000030517578,46.099998474121094,76.08999633789062,25.389999389648438,33.968570709228516,18.924999237060547,29.30682945251465
2011-04-01,12.305713653564453,13.369999885559082,,44.5,66.79000091552734,,,,19.719999313354492,46.349998474121094,75.98999786376953,25.479999542236328,34.584285736083984,19.13249969482422,29.643220901489258
2011-04-04,12.185357093811035,13.4399995803833,,44.29999923706055,68.61000061035156,,,,19.489999771118164,46.34000015258789,76.38999938964844,25.549999237060547,34.959999084472656,19.352500915527344,29.633028030395508
2011-04-05,12.103214263916016,13.470000267028809,,44.70000076293945,71.93000030517578,,,,19.709999084472656,46.58000183105469,76.5999984741211,25.780000686645508,34.88999938964844,19.482500076293945,29.49031639099121
2011-04-06,12.072856903076172,13.720000267028809,,45.900001525878906,73.6500015258789,,,,19.950000762939453,47.63999938964844,76.72000122070312,26.149999618530273,34.281429290771484,19.667499542236328,29.867481231689453
2011-04-07,12.074286460876465,13.609999656677246,,45.79999923706055,74.1500015258789,,,,20.030000686645508,47.400001525878906,76.01000213623047,26.200000762939453,33.422855377197266,19.522499084472656,29.88787078857422
2011-04-08,11.966428756713867,13.479999542236328,,45.599998474121094,75.69999694824219,,,,20.020000457763672,46.84000015258789,76.04000091552734,26.06999969482422,33.551429748535156,19.34749984741211,29.643220901489258
2011-04-11,11.814286231994629,13.489999771118164,,45.29999923706055,75.2300033569336,,,,20.1200008392334,46.86000061035156,76.25,25.979999542236328,32.59428787231445,19.532499313354492,29.683996200561523
2011-04-12,11.871429443359375,13.470000267028809,,45.5,75.52999877929688,,,,19.760000228881836,46.63999938964844,76.66000366210938,25.639999389648438,33.417144775390625,19.549999237060547,29.3170223236084
2011-04-13,12.004643440246582,13.270000457763672,,45.0,72.16999816894531,,,,19.780000686645508,46.25,76.88999938964844,25.6299991607666,34.10714340209961,19.852500915527344,29.39857292175293
2011-04-14,11.872142791748047,13.130000114440918,,44.29999923706055,71.5,,,,19.579999923706055,44.970001220703125,77.06999969482422,25.420000076293945,33.81856918334961,20.020000457763672,29.469928741455078
2011-04-15,11.694999694824219,12.819999694824219,,44.20000076293945,72.19999694824219,,,,19.75,44.88999938964844,77.37999725341797,25.3700008392334,33.64142990112305,19.6825008392334,29.959224700927734
2011-04-18,11.851785659790039,12.420000076293945,,44.20000076293945,71.38999938964844,,,,19.6200008392334,43.959999084472656,77.0,25.079999923706055,33.332855224609375,19.645000457763672,29.215087890625
2011-04-19,12.066429138183594,12.34000015258789,,45.29999923706055,72.30999755859375,,,,19.860000610351562,44.650001525878906,76.5999984741211,25.149999618530273,34.50714111328125,19.6825008392334,29.2966365814209
2011-04-20,12.228928565979004,12.270000457763672,,45.70000076293945,71.62000274658203,,,,21.40999984741211,44.560001373291016,78.4000015258789,25.760000228881836,34.91857147216797,20.017499923706055,29.83690071105957
2011-04-21,12.524999618530273,12.3100004196167,,45.5,70.7300033569336,,,,21.459999084472656,44.68000030517578,76.91000366210938,25.520000457763672,36.031429290771484,20.047500610351562,28.868501663208008
2011-04-25,12.607500076293945,12.4399995803833,,45.20000076293945,71.62000274658203,,,,21.940000534057617,44.61000061035156,77.12999725341797,25.610000610351562,35.952857971191406,20.02750015258789,28.878694534301758
2011-04-26,12.515000343322754,12.229999542236328,,45.099998474121094,71.36000061035156,,,,22.479999542236328,45.119998931884766,76.94000244140625,26.190000534057617,32.7014274597168,19.989999771118164,29.215087890625
2011-04-27,12.505356788635254,12.329999923706055,,45.099998474121094,70.76000213623047,,,,22.6299991607666,45.5,77.87000274658203,26.3799991607666,33.70857238769531,20.280000686645508,29.622833251953125
2011-04-28,12.383929252624512,12.420000076293945,,45.900001525878906,70.52999877929688,,,,22.799999237060547,45.849998474121094,78.02999877929688,26.709999084472656,33.48143005371094,20.642499923706055,29.49031639099121
2011-04-29,12.504643440246582,12.279999732971191,,45.900001525878906,70.44999694824219,,,,23.149999618530273,45.630001068115234,78.30999755859375,25.920000076293945,33.23857116699219,20.579999923706055,29.683996200561523
2011-05-02,12.367142677307129,12.34000015258789,,44.900001525878906,69.68000030517578,,,,22.90999984741211,45.18000030517578,78.63999938964844,25.65999984741211,33.88428497314453,20.559999465942383,29.388378143310547
2011-05-03,12.435713768005371,12.600000381469727,,45.20000076293945,68.52999877929688,,,,23.229999542236328,45.91999816894531,78.94000244140625,25.809999465942383,33.03428649902344,20.415000915527344,28.868501663208008
2011-05-04,12.48464298248291,12.489999771118164,,45.20000076293945,67.4800033569336,,,,23.5,45.5,79.06999969482422,26.059999465942383,32.74142837524414,20.697500228881836,28.746177673339844
2011-05-05,12.383929252624512,12.300000190734863,,44.79999923706055,66.73999786376953,,,,23.610000610351562,45.16999816894531,78.5999984741211,25.790000915527344,32.90142822265625,20.65250015258789,28.470947265625
