Date,AAPL,BAC,BTC-USD,COKE,DOGE-USD,ETH-USD,GOOG,INTC,JPM,MCD,MS,MSFT,NFLX,NKE,VOD
2010-12-20,11.507499694824219,12.619999885559082,,57.68000030517578,,,296.4189453125,21.229999542236328,39.95000076293945,76.91999816894531,26.260000228881836,27.809999465942383,25.435714721679688,22.5674991607666,27.08460807800293
2010-12-21,11.578571319580078,12.979999542236328,,57.65999984741211,,,300.40899658203125,21.100000381469727,41.0,76.86000061035156,26.860000610351562,28.06999969482422,26.605714797973633,23.075000762939453,26.99286460876465
2010-12-22,11.6128568649292,13.380000114440918,,57.150001525878906,,,301.6144714355469,20.889999389648438,42.15999984741211,77.01000213623047,27.399999618530273,28.190000534057617,26.47857093811035,21.737499237060547,26.890928268432617
2010-12-23,11.557143211364746,13.0600004196167,,56.86000061035156,,,300.98681640625,20.84000015258789,42.08000183105469,76.95999908447266,27.40999984741211,28.299999237060547,26.36857032775879,21.512500762939453,27.155963897705078
2010-12-27,11.59571361541748,13.270000457763672,,57.310001373291016,,,300.0652770996094,20.84000015258789,42.66999816894531,76.43000030517578,27.510000228881836,28.06999969482422,25.715713500976562,21.457500457763672,27.125381469726562
2010-12-28,11.623929023742676,13.34000015258789,,56.95000076293945,,,298.34173583984375,20.8799991607666,42.61000061035156,76.43000030517578,27.65999984741211,28.010000228881836,26.238571166992188,21.582500457763672,27.033639907836914
2010-12-29,11.617500305175781,13.3100004196167,,56.56999969482422,,,299.37786865234375,20.940000534057617,42.36000061035156,76.98999786376953,27.280000686645508,27.969999313354492,25.752857208251953,21.3174991607666,26.82976531982422
2010-12-30,11.559286117553711,13.279999732971191,,56.119998931884766,,,298.3118591308594,21.020000457763672,42.22999954223633,76.76000213623047,27.329999923706055,27.850000381469727,25.685714721679688,21.440000534057617,26.544343948364258
2010-12-31,11.520000457763672,13.34000015258789,,55.58000183105469,,,295.8759765625,21.030000686645508,42.41999816894531,76.76000213623047,27.209999084472656,27.90999984741211,25.100000381469727,21.354999542236328,26.952089309692383
2011-01-03,11.770357131958008,14.1899995803833,,56.95000076293945,,,301.0466003417969,20.850000381469727,43.58000183105469,76.5999984741211,28.229999542236328,27.979999542236328,25.48714256286621,21.522499084472656,26.9215087890625
2011-01-04,11.831786155700684,14.239999771118164,,56.439998626708984,,,299.9357604980469,21.149999618530273,44.15999984741211,74.30999755859375,28.469999313354492,28.09000015258789,25.90999984741211,20.99250030517578,27.319061279296875
2011-01-05,11.928570747375488,14.5,,56.70000076293945,,,303.3977966308594,20.940000534057617,44.70000076293945,74.66000366210938,28.829999923706055,28.0,25.67571449279785,21.1299991607666,28.03261947631836
2011-01-06,11.918929100036621,14.4399995803833,,56.060001373291016,,,305.6045227050781,20.770000457763672,44.47999954223633,74.20999908447266,28.799999237060547,28.81999969482422,25.427143096923828,20.940000534057617,28.093782424926758
2011-01-07,12.00428581237793,14.25,,56.0,,,307.06903076171875,20.65999984741211,43.63999938964844,74.37000274658203,28.200000762939453,28.600000381469727,25.614286422729492,20.88249969482422,28.063201904296875
2011-01-10,12.23035717010498,14.399999618530273,,55.779998779296875,,,305.95819091796875,20.690000534057617,43.400001525878906,73.55999755859375,28.049999237060547,28.219999313354492,26.84000015258789,21.042499542236328,28.236492156982422
2011-01-11,12.20142936706543,14.6899995803833,,55.83000183105469,,,306.8548278808594,21.049999237060547,43.599998474121094,73.9000015258789,27.959999084472656,28.110000610351562,26.66428565979004,21.0049991607666,27.86952018737793
2011-01-12,12.300713539123535,14.989999771118164,,56.06999969482422,,,307.2832336425781,21.299999237060547,44.709999084472656,73.5999984741211,28.709999084472656,28.549999237060547,26.985713958740234,20.9325008392334,27.716615676879883
2011-01-13,12.34571361541748,14.770000457763672,,56.02000045776367,,,307.1935729980469,21.290000915527344,44.45000076293945,72.66999816894531,28.299999237060547,28.190000534057617,27.355714797973633,20.639999389648438,27.889907836914062
2011-01-14,12.445713996887207,15.25,,56.040000915527344,,,310.9245910644531,21.079999923706055,44.90999984741211,74.05999755859375,28.979999542236328,28.299999237060547,27.354286193847656,21.017499923706055,28.04281234741211
2011-01-18,12.166070938110352,15.0,,56.119998931884766,,,318.6207275390625,21.079999923706055,44.75,74.68000030517578,28.75,28.65999984741211,27.66857147216797,21.014999389648438,29.30682945251465
2011-01-19,12.101428985595703,14.369999885559082,,54.5099983215332,,,314.6954345703125,21.010000228881836,43.709999084472656,75.3499984741211,27.75,28.469999313354492,27.26714324951172,20.915000915527344,28.919469833374023
2011-01-20,11.881428718566895,14.539999961853027,,54.72999954223633,,,312.2147521972656,20.950000762939453,44.75,75.16000366210938,29.020000457763672,28.350000381469727,26.428571701049805,20.767499923706055,28.56269073486328
2011-01-21,11.668571472167969,14.25,,54.36000061035156,,,304.77264404296875,20.81999969482422,45.290000915527344,75.01000213623047,30.010000228881836,28.020000457763672,26.01285743713379,20.575000762939453,28.817533493041992
2011-01-24,12.051786422729492,13.920000076293945,,55.77000045776367,,,304.3990478515625,21.239999771118164,45.02000045776367,75.37999725341797,29.75,28.3799991607666,26.280000686645508,20.665000915527344,29.32721710205078
2011-01-25,12.192856788635254,13.630000114440918,,54.720001220703125,,,308.79754638671875,21.549999237060547,44.869998931884766,75.4800033569336,29.34000015258789,28.450000762939453,26.677143096923828,20.719999313354492,29.39857292175293
2011-01-26,12.280357360839844,13.550000190734863,,55.61000061035156,,,307.0989074707031,21.75,44.97999954223633,75.16999816894531,29.010000228881836,28.780000686645508,26.14714241027832,21.0,29.602445602416992
2011-01-27,12.257499694824219,13.670000076293945,,55.0,,,307.2433776855469,21.75,45.099998474121094,74.3499984741211,29.850000381469727,28.8700008392334,30.124286651611328,20.6924991607666,29.439348220825195
2011-01-28,12.003570556640625,13.600000381469727,,53.40999984741211,,,299.37286376953125,21.459999084472656,44.540000915527344,73.27999877929688,29.040000915527344,27.75,31.139999389648438,20.364999771118164,28.786951065063477
2011-01-31,12.118571281433105,13.729999542236328,,54.02000045776367,,,299.0590515136719,21.459999084472656,44.939998626708984,73.66999816894531,29.399999618530273,27.729999542236328,30.582857131958008,20.6200008392334,28.90927505493164
2011-02-01,12.322500228881836,14.3100004196167,,55.33000183105469,,,304.3791198730469,21.479999542236328,45.93000030517578,73.47000122070312,29.920000076293945,27.989999771118164,30.41428565979004,20.887500762939453,29.51070213317871
2011-02-02,12.29714298248291,14.239999771118164,,54.970001220703125,,,304.8573303222656,21.559999465942383,45.45000076293945,73.63999938964844,29.65999984741211,27.940000534057617,30.18000030517578,20.977500915527344,29.30682945251465
2011-02-03,12.265713691711426,14.430000305175781,,53.83000183105469,,,303.9357604980469,21.56999969482422,45.459999084472656,73.83000183105469,29.809999465942383,27.649999618530273,30.21285629272461,20.950000762939453,29.459735870361328
2011-02-04,12.375,14.289999961853027,,53.15999984741211,,,304.3492126464844,21.68000030517578,44.59000015258789,74.05000305175781,29.850000381469727,27.770000457763672,31.43857192993164,21.434999465942383,29.755352020263672
2011-02-07,12.567143440246582,14.670000076293945,,53.970001220703125,,,305.998046875,21.690000534057617,45.5,73.44999694824219,30.420000076293945,28.200000762939453,31.145713806152344,21.625,29.357797622680664
2011-02-08,12.685713768005371,14.609999656677246,,54.0099983215332,,,308.035400390625,21.639999389648438,45.7400016784668,75.36000061035156,30.639999389648438,28.280000686645508,31.09000015258789,21.677499771118164,29.72477149963379
2011-02-09,12.791428565979004,14.640000343322754,,53.95000076293945,,,307.0989074707031,21.459999084472656,45.11000061035156,75.93000030517578,30.079999923706055,27.969999313354492,31.755714416503906,21.8125,29.73496437072754
2011-02-10,12.662142753601074,14.489999771118164,,54.810001373291016,,,307.06903076171875,21.799999237060547,45.529998779296875,75.76000213623047,29.729999542236328,27.5,31.885713577270508,21.697500228881836,29.9184513092041
2011-02-11,12.744643211364746,14.770000457763672,,55.220001220703125,,,311.083984375,21.760000228881836,46.56999969482422,76.13999938964844,30.15999984741211,27.25,33.0099983215332,21.552499771118164,29.775739669799805
2011-02-14,12.82785701751709,14.890000343322754,,54.70000076293945,,,312.90216064453125,21.56999969482422,46.540000915527344,76.23999786376953,29.979999542236328,27.229999542236328,35.36428451538086,21.4424991607666,29.592252731323242
2011-02-15,12.853570938110352,14.770000457763672,,54.7400016784668,,,310.9096374511719,21.450000762939453,46.81999969482422,76.1500015258789,30.31999969482422,26.959999084472656,34.3985710144043,21.387500762939453,29.755352020263672
2011-02-16,12.968929290771484,14.84000015258789,,54.68000030517578,,,310.94451904296875,21.75,47.939998626708984,76.0199966430664,30.709999084472656,27.020000457763672,33.959999084472656,21.4375,30.203874588012695
2011-02-17,12.796428680419922,14.8100004196167,,55.16999816894531,,,311.4625549316406,21.969999313354492,47.81999969482422,75.9800033569336,30.690000534057617,27.209999084472656,33.66143035888672,21.510000228881836,29.969419479370117
2011-02-18,12.520000457763672,14.75,,55.130001068115234,,,313.8635559082031,22.139999389648438,48.0,76.12999725341797,30.989999771118164,27.059999465942383,33.644287109375,22.204999923706055,30.244647979736328
2011-02-22,12.09321403503418,14.180000305175781,,55.02000045776367,,,303.9656677246094,21.809999465942383,46.0099983215332,75.69999694824219,29.520000457763672,26.59000015258789,31.657142639160156,21.8075008392334,29.3170223236084
2011-02-23,12.236429214477539,14.170000076293945,,55.040000915527344,,,304.5185852050781,21.149999618530273,45.959999084472656,75.19000244140625,29.649999618530273,26.59000015258789,30.171428680419922,21.547500610351562,29.082569122314453
2011-02-24,12.24571418762207,13.970000267028809,,55.290000915527344,,,303.27325439453125,21.290000915527344,45.90999984741211,75.20999908447266,29.489999771118164,26.770000457763672,30.739999771118164,21.6299991607666,28.72579002380371
2011-02-25,12.434286117553711,14.199999809265137,,55.68000030517578,,,303.8809814453125,21.860000610351562,46.68000030517578,74.44000244140625,29.8700008392334,26.549999237060547,30.34857177734375,21.9950008392334,28.89908218383789
2011-02-28,12.614643096923828,14.289999961853027,,57.70000076293945,,,305.5547180175781,21.469999313354492,46.689998626708984,75.68000030517578,29.68000030517578,26.579999923706055,29.5242862701416,22.25749969482422,29.174312591552734
2011-03-01,12.475357055664062,13.930000305175781,,57.310001373291016,,,299.25830078125,21.389999389648438,45.599998474121094,74.88999938964844,28.81999969482422,26.15999984741211,29.23285675048828,21.924999237060547,28.980632781982422
2011-03-02,12.575714111328125,13.829999923706055,,57.560001373291016,,,299.27325439453125,21.489999771118164,45.209999084472656,74.69000244140625,28.969999313354492,26.079999923706055,29.17571449279785,22.082500457763672,29.337411880493164
2011-03-03,12.841428756713867,14.270000457763672,,58.36000061035156,,,303.6418762207031,21.790000915527344,46.08000183105469,76.23999786376953,29.309999465942383,26.200000762939453,29.0528564453125,22.459999084472656,30.152904510498047
2011-03-04,12.85714340209961,14.119999885559082,,59.09000015258789,,,299.1885681152344,21.559999465942383,45.52000045776367,76.02999877929688,28.440000534057617,25.950000762939453,30.10285758972168,22.469999313354492,29.612640380859375
2011-03-07,12.691429138183594,14.029999732971191,,58.65999984741211,,,294.7253112792969,21.209999084472656,45.189998626708984,76.29000091552734,28.31999969482422,25.719999313354492,29.628570556640625,22.229999542236328,29.65341567993164
2011-03-08,12.705714225769043,14.6899995803833,,59.459999084472656,,,295.049072265625,21.1299991607666,46.400001525878906,75.54000091552734,28.799999237060547,25.90999984741211,27.921428680419922,22.297500610351562,29.979612350463867
2011-03-09,12.588213920593262,14.59000015258789,,59.38999938964844,,,294.78009033203125,21.200000762939453,46.560001373291016,75.77999877929688,28.719999313354492,25.889999389648438,27.56999969482422,22.237499237060547,30.020387649536133
2011-03-10,12.381071090698242,14.260000228881836,,59.2599983215332,,,289.0664978027344,20.790000915527344,45.529998779296875,76.68000030517578,28.06999969482422,25.40999984741211,28.57428550720215,22.045000076293945,29.286441802978516
2011-03-11,12.571070671081543,14.380000114440918,,59.04999923706055,,,287.2781982421875,20.8700008392334,45.7400016784668,76.7300033569336,28.34000015258789,25.68000030517578,29.219999313354492,21.792499542236328,29.439348220825195
2011-03-14,12.627142906188965,14.229999542236328,,59.25,,,283.9307556152344,20.84000015258789,45.29999923706055,75.66999816894531,27.90999984741211,25.690000534057617,28.742856979370117,21.552499771118164,29.102956771850586
2011-03-15,12.336786270141602,13.960000038146973,,59.099998474121094,,,283.716552734375,20.18000030517578,44.61000061035156,75.12000274658203,27.649999618530273,25.389999389648438,31.015714645385742,21.332500457763672,28.348623275756836
2011-03-16,11.786070823669434,13.6899995803833,,59.29999923706055,,,277.50982666015625,19.809999465942383,43.810001373291016,73.37999725341797,27.110000610351562,24.790000915527344,30.54857063293457,21.204999923706055,27.298675537109375
2011-03-17,11.95142936706543,13.979999542236328,,60.02000045776367,,,279.6318664550781,19.899999618530273,44.560001373291016,73.4000015258789,27.450000762939453,24.780000686645508,30.55714225769043,21.352500915527344,28.18552589416504
2011-03-18,11.809642791748047,14.039999961853027,,61.040000915527344,,,279.482421875,19.93000030517578,45.7400016784668,72.98999786376953,27.43000030517578,24.799999237060547,29.91428565979004,19.397499084472656,28.29765510559082
2011-03-21,12.117856979370117,14.050000190734863,,62.650001525878906,,,287.1736145019531,20.190000534057617,45.630001068115234,73.76000213623047,27.790000915527344,25.329999923706055,30.40571403503418,19.209999084472656,29.357797622680664
2011-03-22,12.185713768005371,13.880000114440918,,63.90999984741211,,,287.5820617675781,20.149999618530273,45.470001220703125,73.87000274658203,27.760000228881836,25.299999237060547,31.62714385986328,18.862499237060547,29.357797622680664
2011-03-23,12.11392879486084,13.649999618530273,,65.26000213623047,,,289.9930419921875,20.290000915527344,45.599998474121094,74.52999877929688,27.56999969482422,25.540000915527344,32.72285842895508,19.30500030517578,29.13353729248047
2011-03-24,12.320357322692871,13.479999542236328,,65.75,,,292.3492126464844,20.3799991607666,45.72999954223633,74.93000030517578,27.610000610351562,25.809999465942383,32.73285675048828,19.1825008392334,29.174312591552734
2011-03-25,12.555000305175781,13.34000015258789,,65.5199966430664,,,288.7875671386719,20.3700008392334,45.86000061035156,75.25,27.1299991607666,25.6200008392334,32.85857009887695,19.165000915527344,28.980632781982422
2011-03-28,12.515713691711426,13.369999885559082,,65.16000366210938,,,286.6057434082031,20.34000015258789,45.959999084472656,75.0,27.18000030517578,25.40999984741211,33.90285873413086,18.97249984741211,29.2354736328125
2011-03-29,12.534285545349121,13.350000381469727,,65.47000122070312,,,289.7788391113281,20.280000686645508,46.02000045776367,75.37000274658203,27.229999542236328,25.489999771118164,33.91143035888672,19.09000015258789,29.785932540893555
2011-03-30,12.451070785522461,13.449999809265137,,65.76000213623047,,,289.8336181640625,20.459999084472656,46.45000076293945,75.80999755859375,27.229999542236328,25.610000610351562,33.99285888671875,19.1875,29.765544891357422
2011-03-31,12.446785926818848,13.329999923706055,,66.83999633789062,,,292.2844543457031,20.18000030517578,46.099998474121094,76.08999633789062,27.31999969482422,25.389999389648438,33.968570709228516,18.924999237060547,29.30682945251465
2011-04-01,12.305713653564453,13.369999885559082,,66.79000091552734,,,294.7950439453125,19.719999313354492,46.349998474121094,75.98999786376953,27.260000228881836,25.479999542236328,34.584285736083984,19.13249969482422,29.643220901489258
2011-04-04,12.185357093811035,13.4399995803833,,68.61000061035156,,,292.74273681640625,19.489999771118164,46.34000015258789,76.38999938964844,27.100000381469727,25.549999237060547,34.959999084472656,19.352500915527344,29.633028030395508
2011-04-05,12.103214263916016,13.470000267028809,,71.93000030517578,,,283.4824523925781,19.709999084472656,46.58000183105469,76.5999984741211,27.18000030517578,25.780000686645508,34.88999938964844,19.482500076293945,29.49031639099121
2011-04-06,12.072856903076172,13.720000267028809,,73.6500015258789,,,286.0179443359375,19.950000762939453,47.63999938964844,76.72000122070312,27.760000228881836,26.149999618530273,34.281429290771484,19.667499542236328,29.867481231689453
2011-04-07,12.074286460876465,13.609999656677246,,74.1500015258789,,,288.91705322265625,20.030000686645508,47.400001525878906,76.01000213623047,27.6200008392334,26.200000762939453,33.422855377197266,19.522499084472656,29.88787078857422
2011-04-08,11.966428756713867,13.479999542236328,,75.69999694824219,,,288.00048828125,20.020000457763672,46.84000015258789,76.04000091552734,27.25,26.06999969482422,33.551429748535156,19.34749984741211,29.643220901489258
2011-04-11,11.814286231994629,13.489999771118164,,75.2300033569336,,,287.6069641113281,20.1200008392334,46.86000061035156,76.25,26.90999984741211,25.979999542236328,32.59428787231445,19.532499313354492,29.683996200561523
2011-04-12,11.871429443359375,13.470000267028809,,75.52999877929688,,,284.2395935058594,19.760000228881836,46.63999938964844,76.66000366210938,26.809999465942383,25.639999389648438,33.417144775390625,19.549999237060547,29.3170223236084
2011-04-13,12.004643440246582,13.270000457763672,,72.16999816894531,,,287.06402587890625,19.780000686645508,46.25,76.88999938964844,26.790000915527344,25.6299991607666,34.10714340209961,19.852500915527344,29.39857292175293
2011-04-14,11.872142791748047,13.130000114440918,,71.5,,,288.1748352050781,19.579999923706055,44.970001220703125,77.06999969482422,26.790000915527344,25.420000076293945,33.81856918334961,20.020000457763672,29.469928741455078
2011-04-15,11.694999694824219,12.819999694824219,,72.19999694824219,,,264.359130859375,19.75,44.88999938964844,77.37999725341797,26.979999542236328,25.3700008392334,33.64142990112305,19.6825008392334,29.959224700927734
2011-04-18,11.851785659790039,12.420000076293945,,71.38999938964844,,,262.4363098144531,19.6200008392334,43.959999084472656,77.0,26.549999237060547,25.079999923706055,33.332855224609375,19.645000457763672,29.215087890625
2011-04-19,12.066429138183594,12.34000015258789,,72.30999755859375,,,259.7912292480469,19.860000610351562,44.650001525878906,76.5999984741211,26.100000381469727,25.149999618530273,34.50714111328125,19.6825008392334,29.2966365814209
2011-04-20,12.228928565979004,12.270000457763672,,71.62000274658203,,,261.8833923339844,21.40999984741211,44.560001373291016,78.4000015258789,26.040000915527344,25.760000228881836,34.91857147216797,20.017499923706055,29.83690071105957
2011-04-21,12.524999618530273,12.3100004196167,,70.7300033569336,,,261.569580078125,21.459999084472656,44.68000030517578,76.91000366210938,26.479999542236328,25.520000457763672,36.031429290771484,20.047500610351562,28.868501663208008
2011-04-25,12.607500076293945,12.4399995803833,,71.62000274658203,,,261.544677734375,21.940000534057617,44.61000061035156,77.12999725341797,25.780000686645508,25.610000610351562,35.952857971191406,20.02750015258789,28.878694534301758
2011-04-26,12.515000343322754,12.229999542236328,,71.36000061035156,,,265.4151611328125,22.479999542236328,45.119998931884766,76.94000244140625,25.850000381469727,26.190000534057617,32.7014274597168,19.989999771118164,29.215087890625
2011-04-27,12.505356788635254,12.329999923706055,,70.76000213623047,,,267.8759460449219,22.6299991607666,45.5,77.87000274658203,25.5,26.3799991607666,33.70857238769531,20.280000686645508,29.622833251953125
2011-04-28,12.383929252624512,12.420000076293945,,70.52999877929688,,,267.98052978515625,22.799999237060547,45.849998474121094,78.02999877929688,25.81999969482422,26.709999084472656,33.48143005371094,20.642499923706055,29.49031639099121
2011-04-29,12.504643440246582,12.279999732971191,,70.44999694824219,,,271.0340881347656,23.149999618530273,45.630001068115234,78.30999755859375,26.149999618530273,25.920000076293945,33.23857116699219,20.579999923706055,29.683996200561523
2011-05-02,12.367142677307129,12.34000015258789,,69.68000030517578,,,268.2744445800781,22.90999984741211,45.18000030517578,78.63999938964844,26.030000686645508,25.65999984741211,33.88428497314453,20.559999465942383,29.388378143310547
2011-05-03,12.435713768005371,12.600000381469727,,68.52999877929688,,,265.9481506347656,23.229999542236328,45.91999816894531,78.94000244140625,25.719999313354492,25.809999465942383,33.03428649902344,20.415000915527344,28.868501663208008
2011-05-04,12.48464298248291,12.489999771118164,,67.4800033569336,,,266.8946228027344,23.5,45.5,79.06999969482422,25.399999618530273,26.059999465942383,32.74142837524414,20.697500228881836,28.746177673339844
2011-05-05,12.383929252624512,12.300000190734863,,66.73999786376953,,,266.137451171875,23.610000610351562,45.16999816894531,78.5999984741211,25.139999389648438,25.790000915527344,32.90142822265625,20.65250015258789,28.470947265625
2011-05-06,12.380714416503906,12.3100004196167,,66.33000183105469,,,266.6505432128906,23.25,45.040000915527344,78.69999694824219,25.239999771118164,25.8700008392334,32.781429290771484,20.5049991607666,28.083587646484375
2011-05-09,12.414285659790039,12.180000305175781,,68.83999633789062,,,267.8360900878906,22.760000228881836,44.959999084472656,79.30999755859375,25.079999923706055,25.829999923706055,33.772857666015625,20.727500915527344,28.735984802246094
2011-05-10,12.48035717010498,12.279999732971191,,69.86000061035156,,,270.3167724609375,23.030000686645508,45.15999984741211,79.70999908447266,25.459999084472656,25.670000076293945,33.9471435546875,20.875,28.481142044067383
2011-05-11,12.401070594787598,12.25,,68.81999969482422,,,266.7252502441406,23.40999984741211,44.22999954223633,79.51000213623047,24.610000610351562,25.360000610351562,34.38142776489258,20.665000915527344,28.267074584960938
2011-05-12,12.3774995803833,12.199999809265137,,69.1500015258789,,,266.5260009765625,23.709999084472656,44.09000015258789,80.66000366210938,24.510000228881836,25.31999969482422,35.11000061035156,21.145000457763672,28.19571876525879
2011-05-13,12.160714149475098,11.930000305175781,,68.7300033569336,,,263.7862548828125,23.40999984741211,43.150001525878906,80.73999786376953,24.1299991607666,25.030000686645508,35.21714401245117,21.565000534057617,27.86952018737793
2011-05-16,11.903571128845215,11.859999656677246,,68.25,,,258.2420349121094,23.639999389648438,42.880001068115234,81.13999938964844,23.8799991607666,24.56999969482422,33.869998931884766,21.3174991607666,27.706422805786133
2011-05-17,12.005000114440918,11.899999618530273,,68.61000061035156,,,264.23956298828125,23.549999237060547,43.810001373291016,80.93000030517578,24.200000762939453,24.520000457763672,33.84857177734375,21.22249984741211,28.440366744995117
2011-05-18,12.138214111328125,11.789999961853027,,68.7300033569336,,,263.915771484375,23.8799991607666,44.08000183105469,81.5,24.3700008392334,24.690000534057617,34.6485710144043,21.207500457763672,28.35881805419922
2011-05-19,12.161786079406738,11.6899995803833,,68.83999633789062,,,264.6330871582031,23.540000915527344,44.0,82.51000213623047,24.299999237060547,24.719999313354492,34.67571258544922,21.52750015258789,28.858308792114258
2011-05-20,11.972143173217773,11.579999923706055,,68.87999725341797,,,261.03656005859375,23.219999313354492,43.130001068115234,82.33000183105469,23.829999923706055,24.489999771118164,35.128570556640625,21.262500762939453,28.97043800354004
2011-05-23,11.942856788635254,11.420000076293945,,68.69999694824219,,,258.22711181640625,22.860000610351562,42.54999923706055,82.5,23.690000534057617,24.170000076293945,35.4042854309082,20.905000686645508,28.348623275756836
2011-05-24,11.86392879486084,11.460000038146973,,68.44000244140625,,,258.162353515625,22.610000610351562,42.34000015258789,82.63999938964844,23.530000686645508,24.149999618530273,35.371429443359375,21.082500457763672,28.083587646484375
2011-05-25,12.027856826782227,11.380000114440918,,68.69999694824219,,,258.8647155761719,22.68000030517578,42.27000045776367,82.72000122070312,23.559999465942383,24.190000534057617,37.067142486572266,20.797500610351562,28.154943466186523
2011-05-26,11.964285850524902,11.460000038146973,,68.5999984741211,,,258.09759521484375,22.5,42.45000076293945,82.43000030517578,23.549999237060547,24.670000076293945,37.67856979370117,21.017499923706055,28.277267456054688
2011-05-27,12.0503568649292,11.6899995803833,,68.98999786376953,,,259.4774169921875,22.209999084472656,42.790000915527344,81.62000274658203,24.06999969482422,24.760000228881836,37.78714370727539,21.155000686645508,28.644241333007812
2011-05-31,12.422499656677246,11.75,,67.48999786376953,,,263.5222473144531,22.510000228881836,43.2400016784668,81.54000091552734,24.15999984741211,25.010000228881836,38.68571472167969,21.112499237060547,28.572885513305664
2011-06-01,12.339642524719238,11.239999771118164,,65.02999877929688,,,261.8186340332031,22.0,41.7599983215332,80.9800033569336,23.1299991607666,24.43000030517578,38.18000030517578,20.537500381469727,26.972476959228516
2011-06-02,12.360713958740234,11.289999961853027,,68.80000305175781,,,263.0440368652344,22.09000015258789,41.61000061035156,80.75,23.010000228881836,24.219999313354492,38.81428527832031,20.287500381469727,27.054027557373047
2011-06-03,12.265713691711426,11.279999732971191,,67.69000244140625,,,260.5633544921875,21.729999542236328,41.56999969482422,80.54000091552734,23.1200008392334,23.90999984741211,39.099998474121094,20.09000015258789,27.410804748535156
2011-06-06,12.072856903076172,10.829999923706055,,67.87999725341797,,,259.55712890625,21.829999923706055,40.529998779296875,80.69999694824219,22.520000457763672,24.010000228881836,37.512855529785156,19.9424991607666,27.18654441833496
2011-06-07,11.85857105255127,10.649999618530273,,68.55000305175781,,,258.5458984375,22.059999465942383,40.720001220703125,81.13999938964844,22.260000228881836,24.059999465942383,37.66999816894531,20.475000381469727,27.492355346679688
2011-06-08,11.865714073181152,10.539999961853027,,67.4800033569336,,,258.6156311035156,21.81999969482422,40.38999938964844,81.1500015258789,21.93000030517578,23.940000534057617,37.46571350097656,20.024999618530273,27.064220428466797
2011-06-09,11.838929176330566,10.649999618530273,,67.69000244140625,,,257.40020751953125,21.760000228881836,40.97999954223633,81.26000213623047,22.510000228881836,23.959999084472656,37.5099983215332,20.167499542236328,27.043832778930664
2011-06-10,11.639286041259766,10.800000190734863,,67.23999786376953,,,253.80368041992188,21.3799991607666,41.04999923706055,80.36000061035156,22.690000534057617,23.709999084472656,36.94571304321289,19.915000915527344,26.279306411743164
2011-06-13,11.664285659790039,10.970000267028809,,66.37999725341797,,,251.422607421875,21.389999389648438,41.66999816894531,80.7300033569336,23.360000610351562,24.040000915527344,36.74571228027344,20.127500534057617,26.778797149658203
2011-06-14,11.872857093811035,10.800000190734863,,68.05000305175781,,,253.23580932617188,21.81999969482422,41.61000061035156,81.47000122070312,22.799999237060547,24.219999313354492,37.30428695678711,20.559999465942383,26.9215087890625
2011-06-15,11.66964340209961,10.5,,66.61000061035156,,,250.5359344482422,21.420000076293945,40.68000030517578,81.23999786376953,22.079999923706055,23.739999771118164,36.73143005371094,20.09749984741211,26.24872589111328
2011-06-16,11.6128568649292,10.600000381469727,,68.7699966430664,,,249.25074768066406,21.420000076293945,40.36000061035156,81.80999755859375,22.139999389648438,24.0,35.61428451538086,20.072500228881836,26.381244659423828
2011-06-17,11.437856674194336,10.680000305175781,,68.45999908447266,,,241.60440063476562,21.190000534057617,40.79999923706055,82.5199966430664,22.829999923706055,24.260000228881836,35.0957145690918,20.27750015258789,26.401630401611328
2011-06-20,11.261428833007812,10.600000381469727,,68.87999725341797,,,241.38522338867188,21.329999923706055,40.47999954223633,82.69000244140625,22.389999389648438,24.469999313354492,35.09000015258789,20.8075008392334,26.941896438598633
2011-06-21,11.617856979370117,10.829999923706055,,69.86000061035156,,,245.5795135498047,21.649999618530273,40.90999984741211,82.80000305175781,22.760000228881836,24.760000228881836,36.235713958740234,21.127500534057617,27.278287887573242
2011-06-22,11.521785736083984,10.789999961853027,,69.6500015258789,,,242.59568786621094,21.399999618530273,40.689998626708984,82.6500015258789,22.600000381469727,24.649999618530273,35.522857666015625,20.487499237060547,27.043832778930664
2011-06-23,11.829643249511719,10.710000038146973,,68.29000091552734,,,239.21336364746094,21.709999084472656,40.06999969482422,82.29000091552734,22.350000381469727,24.6299991607666,36.531429290771484,20.547500610351562,27.043832778930664
2011-06-24,11.655357360839844,10.520000457763672,,67.83999633789062,,,236.5533447265625,21.200000762939453,39.4900016784668,81.83999633789062,22.209999084472656,24.299999237060547,36.70857238769531,20.295000076293945,26.707441329956055
2011-06-27,11.85857105255127,10.850000381469727,,67.4000015258789,,,240.49855041503906,21.34000015258789,39.880001068115234,82.31999969482422,22.540000915527344,25.200000762939453,37.15999984741211,20.405000686645508,26.972476959228516
2011-06-28,11.973570823669434,10.819999694824219,,67.55000305175781,,,245.90328979492188,21.489999771118164,39.540000915527344,84.3499984741211,22.329999923706055,25.799999237060547,37.869998931884766,22.475000381469727,26.646278381347656
2011-06-29,11.930000305175781,11.140000343322754,,67.58000183105469,,,247.85597229003906,21.389999389648438,40.45000076293945,84.56999969482422,23.389999389648438,25.6200008392334,37.84857177734375,22.44499969482422,27.278287887573242
